case_id,activity,timestamp,lifecycle_state,resource,site,deviation_type,severity,regulatory_deadline_days
DEV-2025-01440,Initial Assessment,2025-03-08 09:29:43,start,QA Investigator,Milan,Documentation,Major,60
DEV-2025-01440,Initial Assessment,2025-03-08 15:13:03,complete,QA Investigator,Milan,Documentation,Major,60
DEV-2025-01440,Investigation Assigned,2025-03-09 01:36:24,start,Site Quality Manager,Milan,Documentation,Major,60
DEV-2025-01440,Investigation Assigned,2025-03-09 03:50:31,complete,Site Quality Manager,Milan,Documentation,Major,60
DEV-2025-01440,Root Cause Analysis,2025-03-09 12:12:52,start,QA Investigator,Milan,Documentation,Major,60
DEV-2025-01440,Root Cause Analysis,2025-03-12 21:13:44,complete,QA Investigator,Milan,Documentation,Major,60
DEV-2025-01440,CAPA Proposed,2025-03-13 13:05:07,start,CAPA Owner,Milan,Documentation,Major,60
DEV-2025-01440,CAPA Proposed,2025-03-17 12:11:12,complete,CAPA Owner,Milan,Documentation,Major,60
DEV-2025-01440,CAPA Approved,2025-03-17 14:08:39,start,Quality Council,Milan,Documentation,Major,60
DEV-2025-01440,CAPA Approved,2025-03-18 16:33:07,complete,Quality Council,Milan,Documentation,Major,60
DEV-2025-01440,CAPA Implemented,2025-03-19 20:39:24,start,CAPA Owner,Milan,Documentation,Major,60
DEV-2025-01440,CAPA Implemented,2025-03-22 07:17:48,complete,CAPA Owner,Milan,Documentation,Major,60
DEV-2025-01440,Effectiveness Check,2025-03-22 09:57:29,start,QA Investigator,Milan,Documentation,Major,60
DEV-2025-01440,Effectiveness Check,2025-04-05 05:36:47,complete,QA Investigator,Milan,Documentation,Major,60
DEV-2025-01440,Closed,2025-04-05 10:01:21,complete,Site Quality Manager,Milan,Documentation,Major,60
DEV-2025-01441,Deviation Opened,2025-01-19 03:21:55,complete,Production Supervisor,Dublin,Documentation,Minor,90
DEV-2025-01441,Initial Assessment,2025-01-19 11:30:11,start,QA Investigator,Dublin,Documentation,Minor,90
DEV-2025-01441,Initial Assessment,2025-01-19 13:27:44,complete,QA Investigator,Dublin,Documentation,Minor,90
DEV-2025-01441,Investigation Assigned,2025-01-20 01:35:32,start,Site Quality Manager,Dublin,Documentation,Minor,90
DEV-2025-01441,Investigation Assigned,2025-01-20 02:27:03,complete,Site Quality Manager,Dublin,Documentation,Minor,90
DEV-2025-01441,Root Cause Analysis,2025-01-20 11:30:39,start,QA Investigator,Dublin,Documentation,Minor,90
DEV-2025-01441,Root Cause Analysis,2025-01-22 23:14:10,complete,QA Investigator,Dublin,Documentation,Minor,90
DEV-2025-01441,CAPA Proposed,2025-01-23 08:17:52,start,CAPA Owner,Dublin,Documentation,Minor,90
DEV-2025-01441,CAPA Proposed,2025-01-25 17:00:45,complete,CAPA Owner,Dublin,Documentation,Minor,90
DEV-2025-01441,CAPA Approved,2025-01-26 11:25:02,start,Site Quality Manager,Dublin,Documentation,Minor,90
DEV-2025-01441,CAPA Approved,2025-01-30 11:42:17,complete,Site Quality Manager,Dublin,Documentation,Minor,90
DEV-2025-01441,CAPA Implemented,2025-01-30 23:16:58,start,CAPA Owner,Dublin,Documentation,Minor,90
DEV-2025-01441,CAPA Implemented,2025-02-04 15:05:51,complete,CAPA Owner,Dublin,Documentation,Minor,90
DEV-2025-01441,Effectiveness Check,2025-02-05 12:02:02,start,QA Investigator,Dublin,Documentation,Minor,90
DEV-2025-01441,Effectiveness Check,2025-02-12 15:48:35,complete,QA Investigator,Dublin,Documentation,Minor,90
DEV-2025-01441,Closed,2025-02-12 19:30:02,complete,Site Quality Manager,Dublin,Documentation,Minor,90
DEV-2025-01442,Deviation Opened,2025-09-30 11:55:25,complete,Production Supervisor,Lyon,Packaging,Minor,90
DEV-2025-01442,Initial Assessment,2025-09-30 17:52:09,start,QA Investigator,Lyon,Packaging,Minor,90
DEV-2025-01442,Initial Assessment,2025-09-30 20:32:54,complete,QA Investigator,Lyon,Packaging,Minor,90
DEV-2025-01442,Investigation Assigned,2025-10-02 13:42:16,start,Site Quality Manager,Lyon,Packaging,Minor,90
DEV-2025-01442,Investigation Assigned,2025-10-02 16:57:16,complete,Site Quality Manager,Lyon,Packaging,Minor,90
DEV-2025-01442,Root Cause Analysis,2025-10-02 19:29:46,start,QA Investigator,Lyon,Packaging,Minor,90
DEV-2025-01442,Root Cause Analysis,2025-10-09 06:46:44,complete,QA Investigator,Lyon,Packaging,Minor,90
DEV-2025-01442,CAPA Proposed,2025-10-09 16:53:02,start,CAPA Owner,Lyon,Packaging,Minor,90
DEV-2025-01442,CAPA Proposed,2025-10-10 10:34:04,complete,CAPA Owner,Lyon,Packaging,Minor,90
DEV-2025-01442,CAPA Approved,2025-10-11 00:07:06,start,Site Quality Manager,Lyon,Packaging,Minor,90
DEV-2025-01442,CAPA Approved,2025-10-11 15:56:17,complete,Site Quality Manager,Lyon,Packaging,Minor,90
DEV-2025-01442,CAPA Implemented,2025-10-12 01:26:19,start,CAPA Owner,Lyon,Packaging,Minor,90
DEV-2025-01442,CAPA Implemented,2025-10-14 09:44:43,complete,CAPA Owner,Lyon,Packaging,Minor,90
DEV-2025-01442,Effectiveness Check,2025-10-14 16:04:19,start,QA Investigator,Lyon,Packaging,Minor,90
DEV-2025-01442,Effectiveness Check,2025-10-20 19:05:56,complete,QA Investigator,Lyon,Packaging,Minor,90
DEV-2025-01442,Closed,2025-10-20 21:26:58,complete,Site Quality Manager,Lyon,Packaging,Minor,90
DEV-2025-01443,Deviation Opened,2025-12-14 05:42:38,complete,Production Supervisor,Dublin,Production,Minor,90
DEV-2025-01443,Initial Assessment,2025-12-14 07:54:35,start,QA Investigator,Dublin,Production,Minor,90
DEV-2025-01443,Initial Assessment,2025-12-14 13:10:31,complete,QA Investigator,Dublin,Production,Minor,90
DEV-2025-01443,Investigation Assigned,2025-12-15 10:22:34,start,Site Quality Manager,Dublin,Production,Minor,90
DEV-2025-01443,Investigation Assigned,2025-12-15 11:50:22,complete,Site Quality Manager,Dublin,Production,Minor,90
DEV-2025-01443,Root Cause Analysis,2025-12-16 22:32:33,start,QA Investigator,Dublin,Production,Minor,90
DEV-2025-01443,Root Cause Analysis,2025-12-22 16:49:59,complete,QA Investigator,Dublin,Production,Minor,90
DEV-2025-01443,CAPA Proposed,2025-12-23 06:54:33,start,CAPA Owner,Dublin,Production,Minor,90
DEV-2025-01443,CAPA Proposed,2025-12-26 03:21:06,complete,CAPA Owner,Dublin,Production,Minor,90
DEV-2025-01443,CAPA Approved,2025-12-26 09:34:10,start,Site Quality Manager,Dublin,Production,Minor,90
DEV-2025-01443,CAPA Approved,2025-12-28 02:44:48,complete,Site Quality Manager,Dublin,Production,Minor,90
DEV-2025-01443,CAPA Implemented,2025-12-28 12:46:10,start,CAPA Owner,Dublin,Production,Minor,90
DEV-2025-01443,CAPA Implemented,2025-12-31 08:02:16,complete,CAPA Owner,Dublin,Production,Minor,90
DEV-2025-01443,Effectiveness Check,2026-01-01 06:47:31,start,QA Investigator,Dublin,Production,Minor,90
DEV-2025-01443,Effectiveness Check,2026-01-10 12:35:10,complete,QA Investigator,Dublin,Production,Minor,90
DEV-2025-01443,Closed,2026-01-10 15:22:30,complete,Site Quality Manager,Dublin,Production,Minor,90
DEV-2025-01444,Deviation Opened,2025-07-09 05:10:30,complete,Production Supervisor,Frankfurt,Documentation,Minor,90
DEV-2025-01444,Initial Assessment,2025-07-09 07:12:10,start,QA Investigator,Frankfurt,Documentation,Minor,90
DEV-2025-01444,Initial Assessment,2025-07-09 10:49:38,complete,QA Investigator,Frankfurt,Documentation,Minor,90
DEV-2025-01444,Investigation Assigned,2025-07-09 22:50:51,start,Site Quality Manager,Frankfurt,Documentation,Minor,90
DEV-2025-01444,Investigation Assigned,2025-07-10 00:19:07,complete,Site Quality Manager,Frankfurt,Documentation,Minor,90
DEV-2025-01444,Root Cause Analysis,2025-07-10 17:55:23,start,QA Investigator,Frankfurt,Documentation,Minor,90
DEV-2025-01444,Root Cause Analysis,2025-07-14 22:37:39,complete,QA Investigator,Frankfurt,Documentation,Minor,90
DEV-2025-01444,CAPA Proposed,2025-07-15 01:32:34,start,CAPA Owner,Frankfurt,Documentation,Minor,90
DEV-2025-01444,CAPA Proposed,2025-07-17 09:45:39,complete,CAPA Owner,Frankfurt,Documentation,Minor,90
DEV-2025-01444,CAPA Approved,2025-07-17 12:51:26,start,Site Quality Manager,Frankfurt,Documentation,Minor,90
DEV-2025-01444,CAPA Approved,2025-07-19 07:17:14,complete,Site Quality Manager,Frankfurt,Documentation,Minor,90
DEV-2025-01444,CAPA Implemented,2025-07-19 22:02:12,start,CAPA Owner,Frankfurt,Documentation,Minor,90
DEV-2025-01444,CAPA Implemented,2025-07-25 15:57:36,complete,CAPA Owner,Frankfurt,Documentation,Minor,90
DEV-2025-01444,Effectiveness Check,2025-07-26 10:06:12,start,QA Investigator,Frankfurt,Documentation,Minor,90
DEV-2025-01444,Effectiveness Check,2025-08-04 23:17:51,complete,QA Investigator,Frankfurt,Documentation,Minor,90
DEV-2025-01444,Closed,2025-08-05 05:38:07,complete,Site Quality Manager,Frankfurt,Documentation,Minor,90
DEV-2025-01445,Deviation Opened,2025-02-17 14:00:48,complete,Production Supervisor,Barcelona,Production,Minor,90
DEV-2025-01445,Initial Assessment,2025-02-17 17:15:36,start,QA Investigator,Barcelona,Production,Minor,90
DEV-2025-01445,Initial Assessment,2025-02-18 00:22:08,complete,QA Investigator,Barcelona,Production,Minor,90
DEV-2025-01445,Investigation Assigned,2025-02-19 05:01:34,start,Site Quality Manager,Barcelona,Production,Minor,90
DEV-2025-01445,Investigation Assigned,2025-02-19 06:20:16,complete,Site Quality Manager,Barcelona,Production,Minor,90
DEV-2025-01445,Root Cause Analysis,2025-02-19 10:06:02,start,QA Investigator,Barcelona,Production,Minor,90
DEV-2025-01445,Root Cause Analysis,2025-02-24 13:35:14,complete,QA Investigator,Barcelona,Production,Minor,90
DEV-2025-01445,CAPA Proposed,2025-02-24 19:47:27,start,CAPA Owner,Barcelona,Production,Minor,90
DEV-2025-01445,CAPA Proposed,2025-02-27 06:07:20,complete,CAPA Owner,Barcelona,Production,Minor,90
DEV-2025-01445,CAPA Approved,2025-02-27 10:34:39,start,Site Quality Manager,Barcelona,Production,Minor,90
DEV-2025-01445,CAPA Approved,2025-03-01 01:42:33,complete,Site Quality Manager,Barcelona,Production,Minor,90
DEV-2025-01445,CAPA Implemented,2025-03-01 17:36:23,start,CAPA Owner,Barcelona,Production,Minor,90
DEV-2025-01445,CAPA Implemented,2025-03-07 16:13:26,complete,CAPA Owner,Barcelona,Production,Minor,90
DEV-2025-01445,Closed,2025-03-07 18:18:29,complete,Site Quality Manager,Barcelona,Production,Minor,90
DEV-2025-01446,Deviation Opened,2025-06-06 04:17:36,complete,Production Supervisor,Barcelona,Packaging,Minor,90
DEV-2025-01446,Initial Assessment,2025-06-06 08:51:14,start,QA Investigator,Barcelona,Packaging,Minor,90
DEV-2025-01446,Initial Assessment,2025-06-06 11:49:02,complete,QA Investigator,Barcelona,Packaging,Minor,90
DEV-2025-01446,Investigation Assigned,2025-06-09 04:22:04,start,Site Quality Manager,Barcelona,Packaging,Minor,90
DEV-2025-01446,Investigation Assigned,2025-06-09 06:24:26,complete,Site Quality Manager,Barcelona,Packaging,Minor,90
DEV-2025-01446,Root Cause Analysis,2025-06-09 20:51:45,start,QA Investigator,Barcelona,Packaging,Minor,90
DEV-2025-01446,Root Cause Analysis,2025-06-13 19:14:29,complete,QA Investigator,Barcelona,Packaging,Minor,90
DEV-2025-01446,CAPA Proposed,2025-06-14 23:05:02,start,CAPA Owner,Barcelona,Packaging,Minor,90
DEV-2025-01446,CAPA Proposed,2025-06-17 01:30:07,complete,CAPA Owner,Barcelona,Packaging,Minor,90
DEV-2025-01446,CAPA Approved,2025-06-17 14:16:57,start,Site Quality Manager,Barcelona,Packaging,Minor,90
DEV-2025-01446,CAPA Approved,2025-06-18 19:44:05,complete,Site Quality Manager,Barcelona,Packaging,Minor,90
DEV-2025-01446,CAPA Implemented,2025-06-19 08:06:45,start,CAPA Owner,Barcelona,Packaging,Minor,90
DEV-2025-01446,CAPA Implemented,2025-06-23 07:13:46,complete,CAPA Owner,Barcelona,Packaging,Minor,90
DEV-2025-01446,Closed,2025-06-23 10:09:41,complete,Site Quality Manager,Barcelona,Packaging,Minor,90
DEV-2025-01447,Deviation Opened,2025-07-11 15:30:40,complete,Production Supervisor,Lyon,Production,Minor,90
DEV-2025-01447,Initial Assessment,2025-07-12 02:51:22,start,QA Investigator,Lyon,Production,Minor,90
DEV-2025-01447,Initial Assessment,2025-07-12 06:13:40,complete,QA Investigator,Lyon,Production,Minor,90
DEV-2025-01447,Investigation Assigned,2025-07-12 23:35:43,start,Site Quality Manager,Lyon,Production,Minor,90
DEV-2025-01447,Investigation Assigned,2025-07-13 01:54:14,complete,Site Quality Manager,Lyon,Production,Minor,90
DEV-2025-01447,Root Cause Analysis,2025-07-13 13:45:11,start,QA Investigator,Lyon,Production,Minor,90
DEV-2025-01447,Root Cause Analysis,2025-07-20 22:07:13,complete,QA Investigator,Lyon,Production,Minor,90
DEV-2025-01447,CAPA Proposed,2025-07-21 05:47:31,start,CAPA Owner,Lyon,Production,Minor,90
DEV-2025-01447,CAPA Proposed,2025-07-24 19:04:04,complete,CAPA Owner,Lyon,Production,Minor,90
DEV-2025-01447,CAPA Approved,2025-07-25 01:57:31,start,Site Quality Manager,Lyon,Production,Minor,90
DEV-2025-01447,CAPA Approved,2025-07-26 14:04:08,complete,Site Quality Manager,Lyon,Production,Minor,90
DEV-2025-01447,CAPA Implemented,2025-07-28 15:13:19,start,CAPA Owner,Lyon,Production,Minor,90
DEV-2025-01447,CAPA Implemented,2025-08-02 08:39:38,complete,CAPA Owner,Lyon,Production,Minor,90
DEV-2025-01447,Effectiveness Check,2025-08-03 01:48:03,start,QA Investigator,Lyon,Production,Minor,90
DEV-2025-01447,Effectiveness Check,2025-08-11 02:19:43,complete,QA Investigator,Lyon,Production,Minor,90
DEV-2025-01447,Closed,2025-08-11 05:43:51,complete,Site Quality Manager,Lyon,Production,Minor,90
DEV-2025-01448,Deviation Opened,2025-06-09 16:29:20,complete,Production Supervisor,Frankfurt,Production,Minor,90
DEV-2025-01448,Initial Assessment,2025-06-09 22:50:48,start,QA Investigator,Frankfurt,Production,Minor,90
DEV-2025-01448,Initial Assessment,2025-06-10 02:51:43,complete,QA Investigator,Frankfurt,Production,Minor,90
DEV-2025-01448,Investigation Assigned,2025-06-11 19:47:00,start,Site Quality Manager,Frankfurt,Production,Minor,90
DEV-2025-01448,Investigation Assigned,2025-06-11 21:01:17,complete,Site Quality Manager,Frankfurt,Production,Minor,90
DEV-2025-01448,Root Cause Analysis,2025-06-12 20:57:20,start,QA Investigator,Frankfurt,Production,Minor,90
DEV-2025-01448,Root Cause Analysis,2025-06-16 12:51:39,complete,QA Investigator,Frankfurt,Production,Minor,90
DEV-2025-01448,CAPA Proposed,2025-06-16 21:36:24,start,CAPA Owner,Frankfurt,Production,Minor,90
DEV-2025-01448,CAPA Proposed,2025-06-17 19:52:34,complete,CAPA Owner,Frankfurt,Production,Minor,90
DEV-2025-01448,CAPA Approved,2025-06-18 07:05:02,start,Site Quality Manager,Frankfurt,Production,Minor,90
DEV-2025-01448,CAPA Approved,2025-06-19 01:38:34,complete,Site Quality Manager,Frankfurt,Production,Minor,90
DEV-2025-01448,CAPA Implemented,2025-06-19 18:09:41,start,CAPA Owner,Frankfurt,Production,Minor,90
DEV-2025-01448,CAPA Implemented,2025-06-24 13:18:55,complete,CAPA Owner,Frankfurt,Production,Minor,90
DEV-2025-01448,Effectiveness Check,2025-06-26 23:48:42,start,QA Investigator,Frankfurt,Production,Minor,90
DEV-2025-01448,Effectiveness Check,2025-07-02 09:40:53,complete,QA Investigator,Frankfurt,Production,Minor,90
DEV-2025-01448,Closed,2025-07-02 13:01:38,complete,Site Quality Manager,Frankfurt,Production,Minor,90
DEV-2025-01449,Deviation Opened,2025-09-16 18:53:26,complete,Production Supervisor,Dublin,Laboratory,Minor,90
DEV-2025-01449,Initial Assessment,2025-09-16 21:41:16,start,QA Investigator,Dublin,Laboratory,Minor,90
DEV-2025-01449,Initial Assessment,2025-09-17 00:56:27,complete,QA Investigator,Dublin,Laboratory,Minor,90
DEV-2025-01449,Investigation Assigned,2025-09-18 06:07:22,start,Site Quality Manager,Dublin,Laboratory,Minor,90
DEV-2025-01449,Investigation Assigned,2025-09-18 10:22:16,complete,Site Quality Manager,Dublin,Laboratory,Minor,90
DEV-2025-01449,Root Cause Analysis,2025-09-18 15:59:04,start,QA Investigator,Dublin,Laboratory,Minor,90
DEV-2025-01449,Root Cause Analysis,2025-09-21 10:29:55,complete,QA Investigator,Dublin,Laboratory,Minor,90
DEV-2025-01449,CAPA Proposed,2025-09-21 20:22:50,start,CAPA Owner,Dublin,Laboratory,Minor,90
DEV-2025-01449,CAPA Proposed,2025-09-22 09:42:52,complete,CAPA Owner,Dublin,Laboratory,Minor,90
DEV-2025-01449,CAPA Approved,2025-09-23 03:46:48,start,Site Quality Manager,Dublin,Laboratory,Minor,90
DEV-2025-01449,CAPA Approved,2025-09-23 21:58:50,complete,Site Quality Manager,Dublin,Laboratory,Minor,90
DEV-2025-01449,CAPA Implemented,2025-09-24 14:21:09,start,CAPA Owner,Dublin,Laboratory,Minor,90
DEV-2025-01449,CAPA Implemented,2025-09-30 14:43:23,complete,CAPA Owner,Dublin,Laboratory,Minor,90
DEV-2025-01449,Effectiveness Check,2025-10-02 11:40:09,start,QA Investigator,Dublin,Laboratory,Minor,90
DEV-2025-01449,Effectiveness Check,2025-10-05 00:22:35,complete,QA Investigator,Dublin,Laboratory,Minor,90
DEV-2025-01449,Closed,2025-10-05 02:17:30,complete,Site Quality Manager,Dublin,Laboratory,Minor,90
DEV-2025-01450,Deviation Opened,2025-07-31 20:42:27,complete,Production Supervisor,Lyon,Documentation,Minor,90
DEV-2025-01450,Initial Assessment,2025-08-01 01:47:07,start,QA Investigator,Lyon,Documentation,Minor,90
DEV-2025-01450,Initial Assessment,2025-08-01 03:48:39,complete,QA Investigator,Lyon,Documentation,Minor,90
DEV-2025-01450,Investigation Assigned,2025-08-01 07:56:49,start,Site Quality Manager,Lyon,Documentation,Minor,90
DEV-2025-01450,Investigation Assigned,2025-08-01 09:44:35,complete,Site Quality Manager,Lyon,Documentation,Minor,90
DEV-2025-01450,Root Cause Analysis,2025-08-01 16:18:21,start,QA Investigator,Lyon,Documentation,Minor,90
DEV-2025-01450,Root Cause Analysis,2025-08-06 06:56:30,complete,QA Investigator,Lyon,Documentation,Minor,90
DEV-2025-01450,CAPA Proposed,2025-08-06 13:02:48,start,CAPA Owner,Lyon,Documentation,Minor,90
DEV-2025-01450,CAPA Proposed,2025-08-09 08:42:42,complete,CAPA Owner,Lyon,Documentation,Minor,90
DEV-2025-01450,CAPA Approved,2025-08-09 16:03:22,start,Site Quality Manager,Lyon,Documentation,Minor,90
DEV-2025-01450,CAPA Approved,2025-08-10 16:19:34,complete,Site Quality Manager,Lyon,Documentation,Minor,90
DEV-2025-01450,Root Cause Analysis,2025-08-29 06:38:53,start,QA Investigator,Lyon,Documentation,Minor,90
DEV-2025-01450,Root Cause Analysis,2025-09-06 05:53:28,complete,QA Investigator,Lyon,Documentation,Minor,90
DEV-2025-01450,CAPA Proposed,2025-09-06 12:35:53,start,CAPA Owner,Lyon,Documentation,Minor,90
DEV-2025-01450,CAPA Proposed,2025-09-08 05:26:55,complete,CAPA Owner,Lyon,Documentation,Minor,90
DEV-2025-01450,CAPA Approved,2025-09-08 18:43:17,start,Site Quality Manager,Lyon,Documentation,Minor,90
DEV-2025-01450,CAPA Approved,2025-09-09 03:31:53,complete,Site Quality Manager,Lyon,Documentation,Minor,90
DEV-2025-01450,Root Cause Analysis,2025-09-23 23:12:41,start,QA Investigator,Lyon,Documentation,Minor,90
DEV-2025-01450,Root Cause Analysis,2025-09-26 10:34:31,complete,QA Investigator,Lyon,Documentation,Minor,90
DEV-2025-01450,CAPA Proposed,2025-09-27 02:00:41,start,CAPA Owner,Lyon,Documentation,Minor,90
DEV-2025-01450,CAPA Proposed,2025-09-28 04:40:11,complete,CAPA Owner,Lyon,Documentation,Minor,90
DEV-2025-01450,CAPA Approved,2025-09-28 10:44:38,start,Site Quality Manager,Lyon,Documentation,Minor,90
DEV-2025-01450,CAPA Approved,2025-09-29 08:15:51,complete,Site Quality Manager,Lyon,Documentation,Minor,90
DEV-2025-01450,CAPA Implemented,2025-09-29 12:16:11,start,CAPA Owner,Lyon,Documentation,Minor,90
DEV-2025-01450,CAPA Implemented,2025-10-16 13:17:33,complete,CAPA Owner,Lyon,Documentation,Minor,90
DEV-2025-01450,Effectiveness Check,2025-10-17 00:41:35,start,QA Investigator,Lyon,Documentation,Minor,90
DEV-2025-01450,Effectiveness Check,2025-11-01 08:19:39,complete,QA Investigator,Lyon,Documentation,Minor,90
DEV-2025-01450,Closed,2025-11-01 11:29:16,complete,Site Quality Manager,Lyon,Documentation,Minor,90
DEV-2025-01451,Deviation Opened,2025-01-22 10:50:21,complete,Production Supervisor,Barcelona,Laboratory,Major,60
DEV-2025-01451,Initial Assessment,2025-01-22 12:58:18,start,QA Investigator,Barcelona,Laboratory,Major,60
DEV-2025-01451,Initial Assessment,2025-01-22 16:03:28,complete,QA Investigator,Barcelona,Laboratory,Major,60
DEV-2025-01451,Investigation Assigned,2025-02-07 23:15:10,start,Site Quality Manager,Barcelona,Laboratory,Major,60
